T_r (-),p_r (-),omega (-),p_c (Pa),T_c (K),mu ((J*m^3/kmol)^0.5),Z (-),phi (-),no
0.9572960479684275,0.002145456561451304,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.999148080845176,0.9991598102953946,1
0.9599642480476854,0.0021916803453642174,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9991390586539785,0.999150802719111,1
0.962518925200803,0.0022367059931650275,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9991303682519294,0.9991421265206444,1
0.964962547317478,0.0022804914053930923,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9991220064081292,0.9991337784604856,1
0.96729758228741,0.0023229986484340783,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9991139696890864,0.9991257550975512,1
0.9695264980002972,0.002364193968101666,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9991062544584104,0.9991180527888746,1
0.9716517623458385,0.002404047803023577,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990988568715431,0.9991106676843364,1
0.9736758432137326,0.002442534797151254,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990917728662472,0.999103595717174,1
0.975601208493678,0.002479633809182674,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990849981500987,0.9990968325914829,1
0.977430326075374,0.002515327914877136,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990785281867344,0.9990903737684922,1
0.9791656638485186,0.0025496043963096327,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990723581832426,0.9990842144539654,1
0.980809689702811,0.002582454710408117,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990664830815271,0.9990783495895766,1
0.9823648715279498,0.002613874428235822,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990608975566974,0.9990727738512966,1
0.9838336772136336,0.002643863137222105,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990555960251892,0.9990674816574796,1
0.9852185746495611,0.0026724243016584518,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990505726641334,0.9990624671881912,1
0.9865220317254312,0.002699565082453479,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.999045821441588,0.9990577244153604,1
0.9877465163309423,0.002725296124449887,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990413361547597,0.9990532471409111,1
0.9888944963557934,0.0027496313264014655,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990371104711899,0.9990490290378472,1
0.9899684396896833,0.002772587612448312,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990331379667997,0.999045063688201,1
0.9909708142223103,0.002794184723114196,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990294121551634,0.9990413446122268,1
0.9919040878433735,0.0028144450390049478,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990259265041483,0.9990378652849888,1
0.9927707284425712,0.0028333934436943525,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990226744383885,0.9990346191387997,1
0.9935732039096026,0.002851057226180951,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990196493280329,0.9990315995519774,1
0.9943139821341662,0.0028674660191778407,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990168444655372,0.999028799825656,1
0.9949955310059608,0.002882651767304874,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990142530328303,0.9990262131510036,1
0.9956203184146847,0.0028966487178653066,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990118680615828,0.9990238325695502,1
0.996190812250037,0.0029094934247999183,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.999009682389873,0.9990216509299218,1
0.9967094804017167,0.002921224752456842,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.999007688619806,0.9990196608455316,1
0.9971787907594218,0.002931883860145245,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990058790824758,0.9990178546595953,1
0.9976012112128513,0.002941514143753216,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990042458181623,0.999016224425348,1
0.9979792096517042,0.0029501611125951938,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990027805789682,0.9990147619086652,1
0.9983152539656789,0.00295787219354922,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990014748564914,0.9990134586156556,1
0.9986118120444741,0.0029646964787874643,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990003199290689,0.999012305839792,1
0.9988713517777887,0.0029706844553217086,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989993069159855,0.999011294715991,1
0.9990963410553214,0.002975887758922875,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989984268247087,0.9990104162677316,1
0.9992892477667709,0.0029803589790801236,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.99899767058259,0.9990096614386752,1
0.9994525398018355,0.002984151518279725,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989970290522375,0.9990090211079888,1
0.9995886850502146,0.0029873194926803228,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989964930350805,0.9990084860938824,1
0.9997001514016063,0.0029899176570738657,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989960532689433,0.9990080471511814,1
0.9997894067457098,0.002992001340853592,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989957004241521,0.9990076949674164,1
0.9998589189722237,0.0029936263877498224,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989954251005948,0.9990074201598874,1
0.9999111559708462,0.002994849096919171,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989952178266231,0.9990072132745474,1
0.9999485856312768,0.002995726165760105,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989950690596747,0.9990070647866184,1
0.9999736758432137,0.002996314636040349,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989949691881506,0.999006965102454,1
0.9999888944963559,0.002996671844821992,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989949085340849,0.999006904562199,1
0.9999967094804018,0.0029968553772040775,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989948773576385,0.9990068734442576,1
0.9999995886850501,0.0029969230154858724,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989948658652129,0.9990068619734008,1
0.43747292391000414,2.249085359428874e-07,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999855519954317,0.9999965280927364,1
0.45253980183559434,4.219120712500995e-07,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999838022610789,0.9999947783769824,1
0.467335211894326,7.48462525228788e-07,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999814545730888,0.9999924307374612,1
0.4818616219758979,1.2640290492486193e-06,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999784003485863,0.9999893766151444,1
0.4961214999700088,2.0438784572954766e-06,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999745336868993,0.9999855101436964,1
0.5101173137663577,3.1796567582172354e-06,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999697553036387,0.999980732084942,1
0.523851531254643,4.779190077106209e-06,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999639760021651,0.999974953300975,1
0.5373266203245634,6.965518627653369e-06,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999571194896973,0.99996809757006,1
0.5505450488658176,9.875240781183164e-06,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999491244277741,0.9999601036360332,1
0.5635092847681047,1.3656289171180558e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999399456863494,0.999950926460614,1
0.5762217959211229,1.8465285817433062e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999295548379143,0.999940537715184,1
0.5886850502145712,2.4464630379754013e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.999917939977231,0.9999289255978396,1
0.6009015155381483,3.181946868842785e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999051049822829,0.9999160940915308,1
0.6128736597815527,4.069467213014972e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9998910683446686,0.9999020617916772,1
0.6246039508344834,5.125193651341872e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9998758616964201,0.9998868604304098,1
0.6360948565866388,6.364708512739447e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9998595281495138,0.999870533213781,1
0.647348844927718,7.802763730821907e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9998421205479687,0.9998531330719188,1
0.6583683837474194,9.45306824955435e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9998236997138101,0.999834720903421,1
0.6691559409354417,0.00011328108133194833,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9998043327495112,0.9998153638766104,1
0.679713984381484,0.00013439000014212217,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9997840914423439,0.9997951338330638,1
0.6900449819752446,0.00015795377310091362,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9997630508011003,0.9997741058238556,1
0.7001514016064223,0.00018405307732982686,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9997412877432352,0.9997523567965206,1
0.710035711164716,0.0002127523997096447,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9997188799405217,0.9997299644407994,1
0.7197003785398243,0.00024409976997357381,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9996959048237121,0.9997070061936124,1
0.7291478716214458,0.00027812673225303985,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9996724387410932,0.9996835583981104,1
0.7383806582992792,0.00031484852630844876,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9996485562619333,0.9996596956077664,1
0.7474012064630237,0.00035426444984539636,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9996243296133369,0.9996354900239872,1
0.7562119840023773,0.00039635837429211605,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9995998282376424,0.9996110110543448,1
0.764815458807039,0.0004410993879430799,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9995751184569627,0.999586324978004,1
0.7732140987667077,0.000488442542254659,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.999550263231566,0.9995614947050212,1
0.781410371771082,0.0005383296791606909,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9995253219993321,0.9995365796167172,1
0.7894067457098604,0.0005906903194498824,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.999500350584311,0.9995116354751504,1
0.797205688472742,0.0006454425944323366,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9994754011633972,0.9994867143906726,1
0.8048096679494252,0.0007024942052529043,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.999450522281167,0.9994618648376146,1
0.8122211520296089,0.0007617433962317652,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9994257589040111,0.9994371317092212,1
0.8194426086029916,0.0008230799304928137,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9994011525057582,0.9994125564040222,1
0.8264765055592721,0.0008863860578645771,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9993767411779895,0.999388176936844,1
0.8333253107881493,0.0009515374666089232,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9993525597592069,0.9993640280686064,1
0.839991492179322,0.0010184042119606622,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9993286399778409,0.9993401414499092,1
0.8464775176224881,0.0010868516157558526,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9993050106048706,0.9993165457741604,1
0.8527858550073475,0.0011567411325954697,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9992816976124691,0.999293266936678,1
0.858918972223598,0.0012279311790371538,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9992587243356814,0.999270328196768,1
0.8648793371609386,0.0013002779232348166,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9992361116346576,0.9992477503402952,1
0.8706694177090679,0.0013736360332572595,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9992138780553828,0.999225551840706,1
0.8762916817576849,0.0014478593830193048,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9991920399872477,0.9992037490168472,1
0.8817485971964883,0.001522801715357354,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9991706118161398,0.9991823561862536,1
0.8870426319151765,0.0015983172622840716,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9991496060720034,0.9991613858128708,1
0.8921762538034486,0.0016742613228680882,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9991290335700871,0.9991408486484272,1
0.8971519307510029,0.0017504907995111157,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9991089035453015,0.9991207538668851,1
0.9019721306475383,0.0018268646936397093,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990892237793002,0.999101109191588,1
0.9066393213827536,0.0019032445619966924,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990700007200788,0.9990819210148966,1
0.9111559708463474,0.0019794949348137373,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990512395940107,0.9990631945102476,1
0.9155245469280183,0.002055483697178306,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990329445103933,0.9990449337367004,1
0.9197475175174654,0.00213108243488804,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990151185586885,0.9990271417361616,1
0.9238273505043871,0.0022061667460305,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989977638987326,0.999009820623568,1
0.9277665137784822,0.0022806165194596702,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989808818442686,0.9989929716703808,1
0.9315674752294493,0.0023543161812923244,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989644729402075,0.9989765953817952,1
0.9352327027469872,0.0024271549105482335,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989485370340142,0.9989606915680724,1
0.9387646642207949,0.002499026825139398,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989330733415905,0.9989452594103624,1
0.9421658275405704,0.0025698311395931104,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989180805079599,0.9989302975213152,1
0.9454386605960131,0.002639472296179288,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989035566629119,0.998915804000655,1
0.9485856312768214,0.002707860071486992,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9988894994716321,0.9989017764857416,1
0.9516092074726941,0.002774909660921513,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9988759061802082,0.9988882121969956,1
0.95451185707333,0.00284054174401786,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9988627736556939,0.9988751079778984,1
0.9572960479684275,0.002904682533821995,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9988500984203645,0.99886246032918,1
0.9599642480476854,0.0029672638138121977,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9988378766796847,0.9988502654367256,1
0.962518925200803,0.003028222965859799,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9988261043435267,0.9988385191927516,1
0.964962547317478,0.0030875029925078435,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9988147770402843,0.9988272172098804,1
0.96729758228741,0.003145052536339457,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9988038901236723,0.9988163548279236,1
0.9695264980002972,0.003200825898365825,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9987934386723197,0.9988059271134644,1
0.9716517623458385,0.003254783056149152,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9987834174826197,0.9987959288527212,1
0.9736758432137326,0.003306889680739267,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9987738210558542,0.9987863545386956,1
0.975601208493678,0.00335711714943099,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9987646435812432,0.9987771983542508,1
0.977430326075374,0.0034054425488979152,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9987558789173209,0.9987684541535248,1
0.9791656638485186,0.0034518486606443712,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.998747520574843,0.998760115444874,1
0.980809689702811,0.003496323918408568,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9987395617050975,0.99875217537919,1
0.9823648715279498,0.00353886232595852,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9987319950977226,0.998744626747718,1
0.9838336772136336,0.003579463324724684,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9987248131917091,0.9987374619929984,1
0.9852185746495611,0.003618131604928746,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9987180081016501,0.9987306732350356,1
0.9865220317254312,0.0036548768615543618,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9987115716587038,0.9987242523121186,1
0.9877465163309423,0.0036897135064004574,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9987054954623814,0.9987181908324432,1
0.9888944963557934,0.003722660356658738,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986997709363606,0.9987124802297368,1
0.9899684396896833,0.003753740325519332,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986943893800353,0.998707111814634,1
0.9909708142223103,0.003782980139207191,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986893420081815,0.9987020768141986,1
0.9919040878433735,0.0038104100982914203,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.998684619973518,0.9986973663943772,1
0.9927707284425712,0.003836063892049833,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.998680214370057,0.9986929716633008,1
0.9935732039096026,0.0038599784664075294,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986761162178717,0.9986888836560548,1
0.9943139821341662,0.003882193940388947,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986723164316526,0.9986850933032806,1
0.9949955310059608,0.0039027535630539604,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986688057762311,0.9986815913867896,1
0.9956203184146847,0.003921703701010682,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986655748127543,0.998678368485844,1
0.996190812250037,0.003939093843768808,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.998662613839976,0.9986754149185776,1
0.9967094804017167,0.0039549766088435735,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986599128368369,0.9986727206847068,1
0.9971787907594218,0.003969407720843197,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986574614150009,0.998670275418164,1
0.9976012112128513,0.0039824459324268825,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.998655248792029,0.9986680683603092,1
0.9979792096517042,0.003994152857571441,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986532637949532,0.9986660883634736,1
0.9983152539656789,0.004004592706397322,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986514948977792,0.9986643239283164,1
0.9986118120444741,0.004013831943627044,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986499302855001,0.9986627632676356,1
0.9988713517777887,0.0040219389224232915,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986485579275547,0.99866139437958,1
0.9990963410553214,0.004028983551226353,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986473656418287,0.9986602051114446,1
0.9992892477667709,0.004035037029692888,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986463411376121,0.9986591832024776,1
0.9994525398018355,0.004040171658177031,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986454720364377,0.9986583163046238,1
0.9995886850502146,0.0040444607032569125,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986447458769124,0.9986575919873129,1
0.9997001514016063,0.0040479782961411045,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986441501114396,0.9986569977341684,1
0.9997894067457098,0.004050799345977192,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986436721009367,0.9986565209377124,1
0.9998589189722237,0.004052999458261418,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986432991108755,0.9986561488953908,1
0.9999111559708462,0.004054654855080878,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986430183097771,0.9986558688080563,1
0.9999485856312768,0.004055842297692876,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986428167700755,0.9986556677808028,1
0.9999736758432137,0.0040566390135879475,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986426814706522,0.9986555328254876,1
0.9999888944963559,0.004057122630048711,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986425993004683,0.9986554508643268,1
0.9999967094804018,0.004057371110169062,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9986425570646387,0.9986554087359494,1
0.9999995886850501,0.00405746268402765,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.998642541495443,0.998655393206368,1
0.43747292391000414,3.0449830949681957e-07,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999843233480353,0.9999952994584232,1
0.45253980183559434,5.712167033294843e-07,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999819543953211,0.999992930549104,1
0.467335211894326,1.0133255845467788e-06,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999787758597047,0.9999897521146944,1
0.4818616219758979,1.7113388206342496e-06,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999746407145482,0.9999856171728482,1
0.4961214999700088,2.7671583581935715e-06,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999694055570802,0.9999803823843132,1
0.5101173137663577,4.304861545598019e-06,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999629359340303,0.9999739133810784,1
0.523851531254643,6.470431605194204e-06,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999551110416017,0.9999660894675036,1
0.5373266203245634,9.43044975148322e-06,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999458275388631,0.9999568074333092,1
0.5505450488658176,1.3369853265631108e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999350023251683,0.9999459843290508,1
0.5635092847681047,1.8488924616361177e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999225742398671,0.9999335591625504,1
0.5762217959211229,2.4999710625530746e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9999085047333778,0.9999194935656768,1
0.5886850502145712,3.3122080324204853e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9998927776252908,0.9999037715475428,1
0.6009015155381483,4.307962071823566e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9998753981058581,0.9998863984908366,1
0.6128736597815527,5.5095547250837006e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9998563911543095,0.9998673995650654,1
0.6246039508344834,6.938877602554532e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9998357995458619,0.9998468177288392,1
0.6360948565866388,8.617027248184653e-05,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9998136816047665,0.9998247114787152,1
0.647348844927718,0.00010563975953503622,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9997901088386559,0.9998011524799852,1
0.6583683837474194,0.00012798283931199041,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.999765163564244,0.999776223189506,1
0.6691559409354417,0.00015336855766252136,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9997389366091946,0.9997500145554,1
0.679713984381484,0.00018194742002564557,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9997115251517108,0.9997226238551468,1
0.6900449819752446,0.00021384985094601266,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9996830307391498,0.999694152713319,1
0.7001514016064223,0.00024918507725670003,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9996535575101285,0.9996647053233716,1
0.710035711164716,0.0002880404062095233,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9996232106311403,0.9996343868844226,1
0.7197003785398243,0.00033048086411620396,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9995920949483769,0.9996033022536488,1
0.7291478716214458,0.00037654915782489866,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9995603138478601,0.9995715548073356,1
0.7383806582992792,0.0004262659200842102,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9995279683117367,0.99953924549835,1
0.7474012064630237,0.0004796302000744731,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.999495156155192,0.9995064720944444,1
0.7562119840023773,0.0005366201617065559,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9994619714265864,0.9994733285799248,1
0.764815458807039,0.0005971939543586594,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9994285039526797,0.9994399047025038,1
0.7732140987667077,0.0006612907232682381,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9993948390109461,0.999406285647294,1
0.781410371771082,0.0007288317296148385,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9993610571116922,0.9993725518206154,1
0.7894067457098604,0.0007997215532731032,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9993272338737833,0.9993387787273892,1
0.797205688472742,0.0008738493541738924,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9992934399790876,0.9993050369272066,1
0.8048096679494252,0.0009510901710957754,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9992597411921784,0.9992713920555848,1
0.8122211520296089,0.001031306239447662,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9992261984332809,0.9992379048983828,1
0.8194426086029916,0.0011143483121488318,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9991928678938928,0.9992046315087988,1
0.8264765055592721,0.0012000569700469357,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9991598011858794,0.9991716233577332,1
0.8333253107881493,0.0012882639104408182,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9991270455161231,0.9991389275096016,1
0.839991492179322,0.0013787932042081711,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990946438799513,0.9991065868168166,1
0.8464775176224881,0.001471462513790864,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9990626352676069,0.9990746401271958,1
0.8527858550073475,0.0015660842658733061,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.999031054878908,0.9990431224994546,1
0.858918972223598,0.0016624667740054013,0.3442920843,22063999.99999776,647.0959999999873,5.84934e-25,0.9989999343420398,0.9990120654227276,1
