Epoch,TrainLoss,ValLoss,MSE_component,NonNeg,Smooth,Train_MAE,Val_MAE,Train_MSE_metric,Val_MSE_metric,Train_R2,Val_R2,Gate_Expert1,Gate_Expert2,Gate_Expert3,Gate_Expert4
99,0.00951282356537002,0.009103178385306488,0.0010171019383158316,0.0,0.28319072705857895,0.02471427246928215,0.02359132468700409,0.0010147282155230641,0.0006808186299167573,0.9935778379440308,0.9956355094909668,0.22476503252983093,0.20064455270767212,0.3454294204711914,0.22916100919246674
100,0.009507416769423906,0.009111058940602974,0.0010299694265567642,0.0,0.28258158503209846,0.024665184319019318,0.0241134911775589,0.0010300358990207314,0.000709679676219821,0.9934809803962708,0.9954504370689392,0.21936704218387604,0.2034536451101303,0.3524918854236603,0.224687397480011
101,0.009525880203856266,0.00911502228965136,0.0010481555288767114,0.0,0.28259082831004084,0.024735698476433754,0.024343475699424744,0.0010484198573976755,0.0007232549833133817,0.9933646321296692,0.9953634142875671,0.21654227375984192,0.20787176489830017,0.3499922752380371,0.22559359669685364
102,0.00950533175457488,0.009126338599757715,0.0010224348577835105,1.9178481606478967e-07,0.2827628534506349,0.02477695420384407,0.02444281056523323,0.0010225267615169287,0.0007279883720912039,0.9935284852981567,0.9953330755233765,0.21827004849910736,0.2026098072528839,0.34829217195510864,0.23082804679870605
103,0.009422356692854973,0.009103298547085036,0.0010332996559822385,4.6344811220050733e-07,0.2796343132853508,0.024749279022216797,0.023500019684433937,0.0010336105478927493,0.0006706772255711257,0.9934583306312561,0.995700478553772,0.2152826189994812,0.20509272813796997,0.34954869747161865,0.2300759106874466
104,0.00939602557953228,0.009120447010817852,0.0009639998846550417,0.0,0.28106752914540906,0.0244457870721817,0.024125749245285988,0.00096433877479285,0.0007103237439878285,0.9938967823982239,0.9954463243484497,0.2191532850265503,0.21455413103103638,0.3463645279407501,0.2199280858039856
105,0.009484856978387517,0.009101897329938683,0.0010584278275286231,7.408189155873569e-07,0.2808794957749984,0.024748913943767548,0.023646803572773933,0.0010587271535769105,0.0006810103077441454,0.9932993650436401,0.9956342577934265,0.22063815593719482,0.211053267121315,0.34371933341026306,0.22458936274051666
106,0.009579312639749225,0.00910953555086797,0.001050577758852502,0.0,0.28429116834612456,0.024580996483564377,0.023998580873012543,0.0010506773833185434,0.0006984435603953898,0.9933503270149231,0.9955224990844727,0.2191818207502365,0.21132846176624298,0.34367746114730835,0.22581221163272858
107,0.00943350501029807,0.00911264917389913,0.0010099331382662057,5.976674883105957e-07,0.28078453926479113,0.024714726954698563,0.024279963225126266,0.0010102300439029932,0.0007163076661527157,0.9936063289642334,0.9954079985618591,0.22112101316452026,0.2138008326292038,0.3445169925689697,0.220561221241951
108,0.009404320091776112,0.009118623946878042,0.0010251000739277944,0.0,0.279307339647237,0.024632252752780914,0.02408144436776638,0.0010242845164611936,0.0007062018848955631,0.9935173988342285,0.99547278881073,0.2233075350522995,0.21165341138839722,0.34106194972991943,0.22397705912590027
109,0.00932542327517534,0.009097642244093797,0.0009539770256892285,4.711398158927777e-08,0.2790481201866094,0.02445070818066597,0.023486437276005745,0.000954441144131124,0.0006678871577605605,0.9939594268798828,0.9957183599472046,0.21630318462848663,0.21070843935012817,0.34904274344444275,0.22394558787345886
110,0.009450992643285324,0.009109611580656334,0.0009663997919928721,0.0,0.28281976817285315,0.024566521868109703,0.024813340976834297,0.0009667929843999445,0.000743251817766577,0.9938812255859375,0.9952352643013,0.21606595814228058,0.21175287663936615,0.343700647354126,0.22848063707351685
111,0.009544309483402793,0.009109364949505438,0.0010511948590112084,2.3404502237955218e-07,0.28310336023569105,0.024715663865208626,0.02328176610171795,0.0010514776222407818,0.0006525784265249968,0.9933452606201172,0.9958165287971497,0.2251601219177246,0.20948795974254608,0.3383353054523468,0.227016419172287
112,0.009640287810607868,0.009112078230828047,0.0010871343273559913,1.351892826599343e-07,0.2851048518629635,0.024936333298683167,0.02470095083117485,0.0010874595027416945,0.0007410621619783342,0.9931175708770752,0.9952492713928223,0.22088313102722168,0.20901618897914886,0.341767281293869,0.2283335030078888
113,0.00954721449764774,0.009110183476216414,0.0010562358273412374,2.2563595206627404e-07,0.28303217730101415,0.024610087275505066,0.024373987689614296,0.0010564145632088184,0.0007197652594186366,0.9933140277862549,0.9953858256340027,0.22200389206409454,0.2141549289226532,0.34116074442863464,0.2226804792881012
114,0.009533976275912102,0.009111621099608865,0.0010226031779037679,9.57268339869402e-07,0.2837105288225062,0.024754289537668228,0.025039270520210266,0.0010219482937827706,0.0007563873077742755,0.9935321807861328,0.9951510429382324,0.21774576604366302,0.21400052309036255,0.3386501371860504,0.22960352897644043
115,0.009360686040428631,0.009109647838737477,0.0009699273827102255,0.0,0.2796919624595081,0.024507269263267517,0.024483561515808105,0.0009702331153675914,0.0007256224052980542,0.9938594698905945,0.9953482747077942,0.22358690202236176,0.21100382506847382,0.3388307988643646,0.22657859325408936
116,0.009412863801288255,0.009102587736296382,0.0010157591950915317,1.2942935641416733e-07,0.2799032336648773,0.024590540677309036,0.024332741275429726,0.0010117553174495697,0.0007177952793426812,0.9935966730117798,0.9953984618186951,0.21900324523448944,0.2111120969057083,0.33985909819602966,0.23002544045448303
117,0.009538650162079755,0.009110108547082002,0.001085015873575364,0.0,0.28178781691719507,0.02463345415890217,0.02459457330405712,0.001084919204004109,0.0007343660690821707,0.9931336045265198,0.9952921867370605,0.21774756908416748,0.21520766615867615,0.3383106291294098,0.22873395681381226
118,0.009484190239077981,0.009094607677649368,0.0010237901447587372,2.028091437429847e-07,0.28201293568400776,0.02471810393035412,0.02381088025867939,0.0010240281699225307,0.0006841459544375539,0.9935190081596375,0.9956141710281372,0.2164875864982605,0.21533437073230743,0.34026214480400085,0.22791601717472076
119,0.009529915016473217,0.00910291420719163,0.0010154766403823433,4.4791801402050836e-07,0.2838137215551208,0.02463061735033989,0.023313982412219048,0.0010157142532989383,0.0006569584365934134,0.9935716390609741,0.9957884550094604,0.2220081388950348,0.21234437823295593,0.33796313405036926,0.22768442332744598
120,0.009518468596369905,0.009111346655779264,0.001057708537658019,0.0,0.2820253415142789,0.024691348895430565,0.02501721680164337,0.0010580078233033419,0.0007559429504908621,0.9933039546012878,0.9951539039611816,0.21916531026363373,0.21757197380065918,0.33812665939331055,0.2251361906528473
121,0.00938324488370734,0.009111633270301601,0.0009913807121954639,0.0,0.27972881154102436,0.024501163512468338,0.02447340078651905,0.0009915295522660017,0.000726889877114445,0.9937247037887573,0.99534010887146,0.22605173289775848,0.22088876366615295,0.3304586112499237,0.2226007729768753
122,0.009469637858188327,0.009105272993276065,0.0010061381056028255,2.0094585659749366e-07,0.28211626235176535,0.024414531886577606,0.023969488218426704,0.0010065906681120396,0.0006953704287298024,0.9936293363571167,0.9955421686172485,0.22390441596508026,0.22429484128952026,0.3337938189506531,0.2180069237947464
123,0.009482638836454818,0.009111260423775424,0.0010096104962833445,0.0,0.28243428547592725,0.02455109916627407,0.024628896266222,0.0010100279469043016,0.0007334685069508851,0.9936075806617737,0.9952979683876038,0.2191658318042755,0.21533744037151337,0.33568164706230164,0.22981509566307068
124,0.00945295613971265,0.009103411618112163,0.0010394702716867495,3.785956591052715e-07,0.2804487796390758,0.02457468770444393,0.02415195293724537,0.0010398606536909938,0.0007043078658170998,0.99341881275177,0.9954848885536194,0.2214716523885727,0.2185077667236328,0.332914799451828,0.2271057814359665
125,0.009505890167373068,0.009118919599462639,0.0010359636168954347,0.0,0.28233089026282815,0.02469773031771183,0.024717042222619057,0.0010360798332840204,0.0007419740431942046,0.993442714214325,0.9952434301376343,0.2180769294500351,0.22368742525577545,0.33509889245033264,0.22313673794269562
126,0.009435095950303708,0.009111866439608011,0.0009951937409556088,1.7926988007007716e-07,0.2813297224395415,0.024676088243722916,0.024254288524389267,0.000995420734398067,0.000713884481228888,0.9937000274658203,0.9954234957695007,0.2284371256828308,0.22406180202960968,0.32597461342811584,0.22152630984783173
127,0.009675150227678172,0.009108200902119279,0.0010581897804513574,5.986711210639709e-07,0.2872308219180388,0.0246526300907135,0.024876220151782036,0.0010584023548290133,0.000745646539144218,0.9933014512062073,0.995219886302948,0.21348118782043457,0.21927207708358765,0.33894896507263184,0.22829782962799072
128,0.009480675890603486,0.009106225397607142,0.0010530878844506601,3.123124342356973e-07,0.2809189835892004,0.024776464328169823,0.024730268865823746,0.001053416752256453,0.0007379091694019735,0.9933329820632935,0.9952694773674011,0.22660252451896667,0.21918748319149017,0.32692667841911316,0.22728340327739716
129,0.009487402419943143,0.00910817315293984,0.0009707351369262837,1.8813379403368077e-08,0.28388887819121866,0.024410704150795937,0.02469581551849842,0.0009709555888548493,0.0007379132439382374,0.9938548803329468,0.9952694773674011,0.22534886002540588,0.22038540244102478,0.33271825313568115,0.22154736518859863
130,0.009523864317794933,0.009109124456616964,0.00098537636359277,0.0,0.28461626960950737,0.02443981170654297,0.024947792291641235,0.0009852205403149128,0.0007495515164919198,0.9937645792961121,0.9951948523521423,0.22123371064662933,0.22011232376098633,0.33680012822151184,0.22185388207435608
131,0.00946049571639913,0.009107103867625648,0.0010031900967827395,0.0,0.28191019331707673,0.024576131254434586,0.024868883192539215,0.0010034899460151792,0.0007448596879839897,0.9936490058898926,0.9952249526977539,0.21924647688865662,0.22173699736595154,0.33505797386169434,0.2239585667848587
132,0.00941737643443048,0.009096358479423956,0.0010409152840592845,7.923785340287449e-10,0.27921537704327526,0.024759799242019653,0.024400826543569565,0.0010414882563054562,0.0007159423548728228,0.9934085011482239,0.9954103231430054,0.22401899099349976,0.2260924130678177,0.3269869387149811,0.22290153801441193
133,0.009341312498402069,0.009106263412501325,0.0009661113237277331,0.0,0.27917338022414373,0.024278126657009125,0.02433028817176819,0.0009663414675742388,0.0007139138760976493,0.9938840866088867,0.9954233169555664,0.22553732991218567,0.2226482629776001,0.3307499289512634,0.22106458246707916
134,0.009379432054565233,0.00910099034874954,0.0009959919083699146,0.0,0.2794480113422169,0.024394074454903603,0.02469436638057232,0.000995945418253541,0.0007315120892599225,0.9936967492103577,0.9953104853630066,0.21925713121891022,0.22401419281959534,0.3325519859790802,0.2241767942905426
135,0.009429345934597008,0.00910539017058909,0.0009949295425458866,6.474227334632922e-09,0.2811472072320826,0.024554960429668427,0.024945847690105438,0.0009950586827471852,0.0007480066851712763,0.9937023520469666,0.995204746723175,0.22119221091270447,0.22423508763313293,0.327470988035202,0.22710156440734863
136,0.009342020845917218,0.009108708515255288,0.0009746719750931815,4.5696955674108773e-07,0.2789107223643976,0.02422558143734932,0.02450438216328621,0.0009750413009896874,0.0007279241108335555,0.9938290119171143,0.9953334927558899,0.23208175599575043,0.22790823876857758,0.32086408138275146,0.21914589405059814
137,0.009402399512884371,0.009095189669592814,0.0010775676630574334,3.280828583656865e-07,0.27749374517623115,0.02458265982568264,0.02409174107015133,0.0010775187984108925,0.0006991999689489603,0.9931804537773132,0.9955176711082458,0.22682127356529236,0.23035262525081635,0.32316747307777405,0.2196587473154068
138,0.009361176551593577,0.00910161156207323,0.0009788131964502528,1.7120103567482574e-08,0.2794120844672708,0.02424917370080948,0.023810019716620445,0.000979263917542994,0.0006856226827949286,0.9938023090362549,0.9956046938896179,0.224117711186409,0.22779078781604767,0.32637155055999756,0.22171996533870697
